id_equipo,nombre_equipo,nombre_liga,nivel_liga,nombre_nacionalidad,valoracion_general,ataque,mediocampo,defensa,estadio_local,prestigio_internacional,prestigio_domestico,presupuesto_fichajes_eur,valor_club_eur,edad_promedio_titulares,edad_promedio_equipo,capitan,tiro_libre_corto,tiro_libre_largo,tiro_libre_corto_izquierda,tiro_libre_corto_derecha,penales,corner_izquierdo,corner_derecho,estilo_defensivo,ancho_equipo_defensivo,profundidad_equipo_defensivo,presion_defensiva,agresividad_defensiva,ancho_defensivo,linea_defensiva,estilo_ofensivo,construccion_juego,creacion_oportunidades,ancho_equipo_ofensivo,jugadores_en_el_area,tactica_corners,tactica_tiros_libres,velocidad_construccion,regate_construccion,pase_construccion,posicionamiento_construccion,pase_creacion_oportunidades,centros_creacion_oportunidades,remates_creacion_oportunidades,posicionamiento_creacion_oportunidades
1936,Cheltenham Town,League One,3.0,England,63,63,62,63,Court Lane,1,1.0,,3300000.0,23.91,23.42,218591.0,188490.0,253374.0,188490.0,188490.0,188490.0,188490.0,188490.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,51.0,4.0,3.0,3.0,,,,,,,,
15001,Lyngby,Superliga,1.0,Denmark,63,61,63,62,Euro Park,1,1.0,,3600000.0,26.09,23.88,198534.0,225536.0,172529.0,225536.0,225536.0,225536.0,225536.0,225536.0,Press After Possession Loss,51.0,61.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
110313,Accrington Stanley,League One,3.0,England,63,62,64,62,Town Park,1,3.0,,4200000.0,24.55,24.14,191108.0,191108.0,191108.0,191108.0,191108.0,191108.0,191108.0,191108.0,Press After Possession Loss,61.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
110394,Arsenal de Sarandi,Liga Profesional,1.0,Argentina,63,62,62,63,Arena del Centenario (Estadio del Pueblo),3,3.0,,7500000.0,24.27,23.37,261152.0,255462.0,240468.0,255462.0,255462.0,240468.0,240468.0,251979.0,Balanced,41.0,41.0,,,,,,Fast Build Up,Forward Runs,51.0,3.0,3.0,3.0,,,,,,,,
110482,Hallescher FC,3. Liga,3.0,Germany,63,63,63,64,Stadion Neder,1,6.0,,4900000.0,24.36,23.48,238642.0,225875.0,225875.0,264439.0,225875.0,238642.0,264439.0,225875.0,Balanced,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
110501,Verl,3. Liga,3.0,Germany,63,63,64,63,Benteler-Arena,1,2.0,,2300000.0,24.82,22.68,231897.0,238953.0,244091.0,244091.0,238953.0,244076.0,231897.0,231897.0,Press After Possession Loss,61.0,61.0,,,,,,Slow Build Up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
110587,VfB Oldenburg,3. Liga,3.0,Germany,63,62,63,63,Euro Park,1,1.0,,1900000.0,27.82,26.46,205461.0,211850.0,238659.0,238659.0,211850.0,211850.0,238659.0,238659.0,Balanced,51.0,61.0,,,,,,Long Ball,Direct Passing,61.0,5.0,3.0,3.0,,,,,,,,
110676,Borussia Dortmund II,3. Liga,3.0,Germany,63,64,63,63,Stadion 23. Maj,1,2.0,,5500000.0,23.09,21.56,262635.0,262740.0,262740.0,262740.0,262740.0,224597.0,262740.0,262740.0,Press After Possession Loss,41.0,71.0,,,,,,Fast Build Up,Forward Runs,41.0,4.0,3.0,3.0,,,,,,,,
110752,Botoşani,Liga 1,1.0,Romania,63,63,64,64,Stadion 23. Maj,2,7.0,,4600000.0,27.09,25.79,248000.0,247974.0,251635.0,247974.0,247974.0,244154.0,244154.0,244154.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
110970,Oriente Petrolero,Liga De Futbol Prof,1.0,Bolivia,63,63,63,63,Arena d'Oro,2,7.0,,11200000.0,24.82,22.9,189228.0,254375.0,254375.0,254375.0,254375.0,253623.0,254375.0,254375.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
111016,Sport Boys,Primera Division,1.0,Peru,63,63,64,64,Arena d'Oro,2,4.0,,11500000.0,29.91,27.83,265448.0,265448.0,265448.0,265448.0,265448.0,265448.0,265448.0,265448.0,Balanced,61.0,37.0,,,,,,Slow Build Up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
111083,Korona Kielce,Ekstraklasa,1.0,Poland,63,64,64,62,Stadion Neder,1,2.0,,3400000.0,27.27,26.07,215581.0,252484.0,252484.0,252484.0,252484.0,223731.0,252484.0,252484.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,61.0,6.0,3.0,3.0,,,,,,,,
111396,Central Coast Mariners,A-League,1.0,Australia,63,64,63,61,Crown Lane,3,1.0,,5500000.0,25.09,23.22,181481.0,219948.0,243255.0,219948.0,219948.0,219948.0,248841.0,233645.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
111398,Newcastle Jets,A-League,1.0,Australia,63,66,64,63,Forest Park Stadium (Square Ground),1,3.0,,7000000.0,25.55,24.17,209359.0,263166.0,263166.0,263166.0,263166.0,263166.0,242154.0,242154.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
111399,Perth Glory,A-League,1.0,Australia,63,64,61,63,Forest Park Stadium (Square Ground),2,5.0,,8700000.0,28.18,25.89,199002.0,225998.0,225998.0,225998.0,225998.0,225998.0,225998.0,225998.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
112080,Sol de América,Primera División,1.0,Paraguay,63,62,64,63,Aloha Park (Generic Oceania 2),2,3.0,,11500000.0,31.82,30.89,160095.0,159977.0,160007.0,159977.0,159977.0,160007.0,159977.0,160165.0,Balanced,61.0,61.0,,,,,,Long Ball,Direct Passing,51.0,5.0,3.0,3.0,,,,,,,,
112163,Hangzhou,Super League,1.0,China PR,63,64,65,61,Stadion Olympik,1,4.0,,4900000.0,28.82,26.5,239148.0,176495.0,176495.0,176495.0,176495.0,176495.0,176495.0,176495.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
112199,Sarpsborg 08,Eliteserien,1.0,Norway,63,61,65,63,Court Lane,1,4.0,,6300000.0,27.36,25.13,213864.0,225133.0,225133.0,225133.0,225133.0,225133.0,225133.0,225133.0,Balanced,41.0,41.0,,,,,,Fast Build Up,Forward Runs,51.0,4.0,3.0,3.0,,,,,,,,
112533,Antofagasta,Primera Division,1.0,Chile,63,65,63,63,Arena d'Oro,1,2.0,,10300000.0,32.55,30.67,159930.0,159930.0,159930.0,159930.0,159930.0,159933.0,160090.0,160090.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,3.0,3.0,3.0,,,,,,,,
112990,Al Batin,Pro League,1.0,Saudi Arabia,63,60,65,61,Stade Kokoto (Generic Africa 2),1,1.0,,4000000.0,25.73,24.33,225647.0,246838.0,246838.0,246838.0,246838.0,246838.0,246838.0,246838.0,Pressure On Heavy Touch,41.0,41.0,,,,,,Long Ball,Direct Passing,41.0,3.0,3.0,3.0,,,,,,,,
113146,ATK Mohun Bagan,Super League,1.0,India,63,61,64,62,O Dromo,4,9.0,,6500000.0,26.27,25.32,228188.0,223618.0,223618.0,223618.0,223618.0,223618.0,223618.0,223618.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Fast Build Up,Forward Runs,71.0,4.0,3.0,3.0,,,,,,,,
113458,Sirius,Allsvenskan,1.0,Sweden,63,64,63,62,Town Park,1,3.0,,3200000.0,24.55,23.52,228757.0,237538.0,237538.0,237538.0,237538.0,202925.0,256874.0,256874.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
113926,Salford City,League Two,4.0,England,63,63,63,63,Town Park,1,9.0,,2400000.0,25.45,24.25,204979.0,204979.0,241982.0,241982.0,204979.0,203756.0,241982.0,204979.0,Balanced,61.0,61.0,,,,,,Slow Build Up,Possession,71.0,4.0,3.0,3.0,,,,,,,,
114600,Guabirá,Liga De Futbol Prof,1.0,Bolivia,63,58,63,63,Arena del Centenario (Estadio del Pueblo),1,1.0,,4000000.0,25.0,24.1,212095.0,260270.0,260270.0,260270.0,260270.0,260270.0,254943.0,260270.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
114604,Macarthur,A-League,1.0,Australia,63,59,64,63,Arena d'Oro,1,2.0,,8600000.0,27.0,24.42,190581.0,190581.0,190581.0,190581.0,190581.0,190581.0,189885.0,189885.0,Balanced,41.0,41.0,,,,,,Balanced,Balanced,71.0,5.0,3.0,3.0,,,,,,,,
116007,General Caballero JLM,Primera División,1.0,Paraguay,63,58,63,62,Aloha Park (Generic Oceania 2),1,1.0,,3500000.0,26.55,28.79,265502.0,221007.0,221007.0,221007.0,221007.0,253263.0,221007.0,221007.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
116360,Chengdu Qianbao,Super League,1.0,China PR,63,66,62,63,Crown Lane,1,1.0,,5200000.0,30.09,28.39,226194.0,226096.0,226096.0,218471.0,226096.0,226096.0,226096.0,226096.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
142,Doncaster Rovers,League Two,4.0,England,62,62,62,62,Molton Road (Sheldon Stadium),1,9.0,,3300000.0,24.0,24.13,209256.0,222937.0,222937.0,222937.0,222937.0,231929.0,235915.0,235915.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
418,Tromsø,Eliteserien,1.0,Norway,62,63,62,62,Town Park,1,4.0,,3800000.0,25.82,23.09,177279.0,247333.0,245332.0,247333.0,247333.0,247333.0,245332.0,245332.0,Pressure On Heavy Touch,61.0,61.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
432,Helsingborg,Allsvenskan,1.0,Sweden,62,61,62,61,Molton Road (Sheldon Stadium),1,2.0,,6700000.0,25.82,23.67,181381.0,189431.0,189431.0,189431.0,189431.0,271440.0,189431.0,189431.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
1413,China PR,Friendly International,,China PR,62,58,61,59,Stadion Olympik,3,,,,23.64,23.61,245041.0,240805.0,240805.0,240805.0,240805.0,202855.0,240805.0,240805.0,Pressure On Heavy Touch,51.0,41.0,,,,,,Long Ball,Direct Passing,61.0,3.0,3.0,3.0,,,,,,,,
1480,Carlisle United,League Two,4.0,England,62,61,63,61,Crown Lane,1,4.0,,2100000.0,25.18,23.68,227878.0,187796.0,227878.0,227878.0,187796.0,187796.0,269156.0,269156.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,61.0,5.0,3.0,3.0,,,,,,,,
1755,Aalesund,Eliteserien,1.0,Norway,62,60,62,63,Court Lane,1,2.0,,4200000.0,26.09,23.23,207618.0,233445.0,233445.0,233445.0,233445.0,233445.0,233445.0,233445.0,Balanced,71.0,61.0,,,,,,Slow Build Up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
1757,Sandefjord,Eliteserien,1.0,Norway,62,63,60,63,Town Park,1,2.0,,2900000.0,23.36,23.08,246668.0,201993.0,228454.0,201993.0,201993.0,201993.0,228454.0,228454.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
1802,Gillingham,League Two,4.0,England,62,62,62,60,Court Lane,1,6.0,,3400000.0,25.82,25.15,181681.0,181681.0,240897.0,240897.0,181681.0,204785.0,240897.0,240897.0,Balanced,41.0,51.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
1803,Walsall,League Two,4.0,England,62,62,61,62,Court Lane,1,7.0,,2800000.0,26.18,24.08,209493.0,245893.0,245893.0,245893.0,245893.0,224870.0,245893.0,245893.0,Press After Possession Loss,51.0,61.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
1804,Bradford City,League Two,4.0,England,62,63,63,62,Ivy Lane,1,9.0,,3000000.0,25.09,25.61,200806.0,228318.0,200806.0,228318.0,228318.0,192450.0,200806.0,228318.0,Balanced,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
1934,Swindon Town,League Two,4.0,England,62,63,62,61,Court Lane,1,8.0,,3100000.0,24.55,23.21,205655.0,222477.0,222477.0,222477.0,222477.0,221106.0,198776.0,221106.0,Balanced,61.0,41.0,,,,,,Slow Build Up,Possession,71.0,3.0,3.0,3.0,,,,,,,,
1935,Colchester United,League Two,4.0,England,62,61,61,61,Court Lane,1,5.0,,2100000.0,26.09,26.46,186352.0,246326.0,246326.0,246326.0,246326.0,186112.0,162053.0,246326.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,6.0,3.0,3.0,,,,,,,,
1940,Mansfield Town,League Two,4.0,England,62,63,62,62,Court Lane,1,10.0,,2800000.0,29.09,26.65,193608.0,202033.0,202033.0,202033.0,202033.0,202033.0,173673.0,202033.0,Press After Possession Loss,41.0,71.0,,,,,,Slow Build Up,Possession,51.0,5.0,3.0,3.0,,,,,,,,
1947,Wrexham,National League,5.0,Wales,62,65,62,62,Crown Lane,1,8.0,,2500000.0,28.64,25.64,202698.0,210108.0,202698.0,210108.0,210108.0,214896.0,202698.0,202698.0,Balanced,51.0,61.0,,,,,,Long Ball,Direct Passing,71.0,6.0,3.0,3.0,,,,,,,,
1958,Leyton Orient,League Two,4.0,England,62,62,62,63,Court Lane,1,6.0,,2400000.0,26.45,23.5,156894.0,201446.0,201446.0,201446.0,201446.0,201446.0,222583.0,238846.0,Balanced,41.0,51.0,,,,,,Slow Build Up,Possession,41.0,3.0,3.0,3.0,,,,,,,,
110194,Bayreuth,3. Liga,3.0,Germany,62,62,62,62,Euro Park,1,1.0,,2000000.0,25.27,25.11,234162.0,212997.0,212997.0,212997.0,212997.0,225939.0,212997.0,212997.0,Balanced,51.0,51.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
110691,Freiburg II,3. Liga,3.0,Germany,62,63,62,63,Town Park,1,1.0,,4900000.0,23.0,20.85,211917.0,243041.0,270083.0,270083.0,243041.0,216823.0,270083.0,270083.0,Balanced,51.0,51.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
110799,Sutton United,League Two,4.0,England,62,61,61,62,Town Park,1,1.0,,2300000.0,27.36,25.54,186157.0,176442.0,176442.0,176442.0,176442.0,176442.0,176442.0,176442.0,Press After Possession Loss,51.0,81.0,,,,,,Fast Build Up,Forward Runs,51.0,6.0,3.0,3.0,,,,,,,,
112126,Värnamo,Allsvenskan,1.0,Sweden,62,58,63,62,Euro Park,1,1.0,,2500000.0,25.27,23.92,266174.0,223379.0,223379.0,223379.0,223379.0,266175.0,223379.0,223379.0,Balanced,41.0,51.0,,,,,,Fast Build Up,Forward Runs,51.0,5.0,3.0,3.0,,,,,,,,
112259,AFC Wimbledon,League Two,4.0,England,62,62,63,60,Molton Road (Sheldon Stadium),1,6.0,,3600000.0,24.27,22.79,202422.0,199627.0,199627.0,199627.0,199627.0,254838.0,258102.0,258102.0,Press After Possession Loss,41.0,51.0,,,,,,Balanced,Balanced,41.0,3.0,3.0,3.0,,,,,,,,
112535,Unión La Calera,Primera Division,1.0,Chile,62,61,64,62,Arena d'Oro,1,3.0,,14500000.0,25.18,23.67,198426.0,198426.0,198426.0,198426.0,198426.0,224854.0,198426.0,198426.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
113300,Mumbai City,Super League,1.0,India,62,63,65,60,Court Lane,3,8.0,,6000000.0,27.82,26.6,248265.0,223746.0,223746.0,223746.0,223746.0,223746.0,223746.0,223746.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
113380,Mioveni,Liga 1,1.0,Romania,62,61,61,62,Stadion 23. Maj,1,1.0,,2300000.0,28.0,26.93,165110.0,251085.0,251085.0,251085.0,251085.0,251085.0,251085.0,251085.0,Balanced,41.0,41.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
113459,Kristiansund,Eliteserien,1.0,Norway,62,62,63,62,Town Park,1,4.0,,4100000.0,25.82,23.13,236751.0,198519.0,198519.0,198519.0,229678.0,256669.0,198519.0,198519.0,Balanced,41.0,41.0,,,,,,Fast Build Up,Forward Runs,41.0,4.0,3.0,3.0,,,,,,,,
113892,Degerfors,Allsvenskan,1.0,Sweden,62,62,63,62,Town Park,1,1.0,,2700000.0,25.82,25.06,222145.0,243111.0,243111.0,243111.0,226633.0,243111.0,243111.0,226633.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,51.0,4.0,3.0,3.0,,,,,,,,
92,Grimsby Town,League Two,4.0,England,61,61,61,61,Town Park,1,3.0,,2000000.0,25.64,24.28,189159.0,207513.0,207513.0,207513.0,207513.0,204097.0,247741.0,222463.0,Press After Possession Loss,51.0,81.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
121,Crewe Alexandra,League Two,4.0,England,61,62,59,61,Court Lane,1,6.0,,2500000.0,23.82,22.64,241828.0,238189.0,200781.0,238189.0,238189.0,200781.0,200781.0,238189.0,Balanced,61.0,41.0,,,,,,Long Ball,Direct Passing,61.0,5.0,3.0,3.0,,,,,,,,
381,Barrow,League Two,4.0,England,61,62,62,62,469,1,1.0,,2100000.0,26.36,26.59,187154.0,221953.0,221953.0,221953.0,221953.0,239504.0,221953.0,221953.0,Balanced,51.0,61.0,,,,,,Fast Build Up,Forward Runs,71.0,3.0,3.0,3.0,,,,,,,,
1439,Kalmar,Allsvenskan,1.0,Sweden,61,61,65,60,Molton Road (Sheldon Stadium),1,3.0,,5000000.0,26.27,24.22,196972.0,193358.0,193358.0,193358.0,193358.0,193358.0,193358.0,254537.0,Pressure On Heavy Touch,51.0,61.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
1456,Odd,Eliteserien,1.0,Norway,61,60,60,62,Ivy Lane,1,6.0,,6200000.0,25.27,23.37,167159.0,148696.0,148696.0,148696.0,148696.0,148696.0,148696.0,148696.0,Pressure On Heavy Touch,61.0,61.0,,,,,,Balanced,Balanced,51.0,5.0,3.0,3.0,,,,,,,,
1756,HamKam,Eliteserien,1.0,Norway,61,63,62,61,Stadion Neder,1,2.0,,3200000.0,25.91,24.06,236937.0,236937.0,236937.0,236937.0,236937.0,267693.0,261623.0,236937.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
1941,Hartlepool United,League Two,4.0,England,61,60,62,62,Town Park,1,3.0,,2600000.0,26.09,25.81,183720.0,213805.0,213805.0,213805.0,213805.0,230900.0,213805.0,213805.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,61.0,4.0,3.0,3.0,,,,,,,,
1955,Rochdale,League Two,4.0,England,61,60,60,61,Crown Lane,1,6.0,,4000000.0,26.73,25.74,201958.0,221279.0,221279.0,221279.0,221279.0,118646.0,221279.0,221279.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,61.0,6.0,3.0,3.0,,,,,,,,
15048,Tranmere Rovers,League Two,4.0,England,61,60,61,64,Ivy Lane,1,7.0,,2800000.0,25.27,23.88,204860.0,237731.0,237731.0,237731.0,208852.0,204860.0,237731.0,258667.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,51.0,6.0,3.0,3.0,,,,,,,,
110890,Crawley Town,League Two,4.0,England,61,63,61,61,Town Park,1,6.0,,2100000.0,24.91,24.29,164855.0,228642.0,209368.0,209368.0,228642.0,209368.0,209368.0,209368.0,Balanced,61.0,51.0,,,,,,Slow Build Up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
111395,Brisbane Roar,A-League,1.0,Australia,61,60,62,61,Court Lane,4,5.0,,11000000.0,26.64,24.14,190962.0,180903.0,180903.0,180903.0,180903.0,180903.0,180903.0,180903.0,Balanced,51.0,37.0,,,,,,Fast Build Up,Forward Runs,71.0,4.0,3.0,3.0,,,,,,,,
111774,Tianjin Teda,Super League,1.0,China PR,61,64,62,59,Stadion Olympik,2,3.0,,5500000.0,28.55,27.57,228077.0,245348.0,245348.0,245348.0,245348.0,245348.0,245348.0,245348.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
111839,Guangzhou Evergrande,Super League,1.0,China PR,61,60,61,59,Stadion Hanguk,7,4.0,,3700000.0,23.18,23.61,223344.0,223344.0,223344.0,223344.0,223344.0,223344.0,223344.0,223344.0,Pressure On Heavy Touch,51.0,41.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
112222,Harrogate Town,League Two,4.0,England,61,61,61,61,Town Park,1,1.0,,2200000.0,26.36,24.96,190625.0,257872.0,257872.0,257872.0,257872.0,226950.0,257872.0,257872.0,Balanced,51.0,61.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
112254,Newport County,League Two,4.0,Wales,61,61,60,61,Town Park,1,7.0,,3300000.0,26.0,23.6,223381.0,234496.0,223381.0,234496.0,234496.0,234496.0,233793.0,233793.0,Balanced,41.0,51.0,,,,,,Long Ball,Direct Passing,81.0,4.0,3.0,3.0,,,,,,,,
112429,Guangzhou R&F,Super League,1.0,China PR,61,60,61,62,Euro Arena,2,4.0,,5700000.0,30.45,26.21,222278.0,222577.0,222577.0,222577.0,222577.0,222577.0,222172.0,222172.0,Balanced,51.0,41.0,,,,,,Slow Build Up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
112541,Wuhan Zall,Super League,1.0,China PR,61,66,62,59,Stadion Olympik,1,4.0,,4800000.0,29.91,26.18,233196.0,247195.0,247195.0,247195.0,247195.0,199908.0,247195.0,222620.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
112985,Shijiazhuang Ever Bright,Super League,1.0,China PR,61,70,58,62,Stadion Hanguk,1,2.0,,3900000.0,29.18,27.86,190276.0,222351.0,222351.0,222351.0,222351.0,257518.0,222351.0,222351.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
113299,Kerala Blasters,Super League,1.0,India,61,66,62,60,O Dromo,2,6.0,,4000000.0,26.18,25.12,253504.0,203902.0,203902.0,203902.0,203902.0,210380.0,203902.0,203902.0,Pressure On Heavy Touch,51.0,51.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
113301,Hyderabad,Super League,1.0,India,61,60,64,59,Euro Arena,1,5.0,,1800000.0,26.82,25.68,191294.0,191294.0,191294.0,191294.0,191294.0,49486.0,228199.0,228199.0,Balanced,61.0,51.0,,,,,,Fast Build Up,Forward Runs,71.0,3.0,3.0,3.0,,,,,,,,
113302,Bengaluru,Super League,1.0,India,61,63,60,63,Arena d'Oro,3,7.0,,4000000.0,29.36,25.86,190939.0,202589.0,202589.0,202589.0,202589.0,190939.0,202589.0,202589.0,Pressure On Heavy Touch,61.0,61.0,,,,,,Fast Build Up,Forward Runs,51.0,3.0,3.0,3.0,,,,,,,,
113743,Varberg BoIS,Allsvenskan,1.0,Sweden,61,57,61,62,Euro Park,1,1.0,,2800000.0,25.64,23.65,262021.0,232161.0,232161.0,232161.0,232161.0,271552.0,251024.0,251024.0,Balanced,71.0,41.0,,,,,,Long Ball,Direct Passing,71.0,3.0,3.0,3.0,,,,,,,,
115489,Jerv,Eliteserien,1.0,Norway,61,62,61,60,469,1,1.0,,2100000.0,25.36,24.39,194724.0,194724.0,194724.0,194724.0,194724.0,228573.0,194724.0,194724.0,Balanced,51.0,41.0,,,,,,Long Ball,Direct Passing,51.0,3.0,3.0,3.0,,,,,,,,
423,St Patrick's,Premier Division,1.0,Republic of Ireland,60,60,61,61,Town Park,1,7.0,,977000.0,24.55,22.73,246079.0,202819.0,202819.0,202819.0,202819.0,187761.0,202819.0,202819.0,Balanced,51.0,51.0,,,,,,Fast Build Up,Forward Runs,61.0,4.0,3.0,3.0,,,,,,,,
445,Derry City,Premier Division,1.0,Northern Ireland,60,59,62,60,Town Park,1,6.0,,990000.0,24.73,23.46,236465.0,229718.0,229718.0,229718.0,229718.0,229718.0,229718.0,229718.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
563,Sligo Rovers,Premier Division,1.0,Republic of Ireland,60,61,58,59,Town Park,1,6.0,,947000.0,27.09,23.93,200263.0,200263.0,200263.0,200263.0,241582.0,237863.0,200263.0,200263.0,Press After Possession Loss,41.0,51.0,,,,,,Balanced,Balanced,41.0,5.0,3.0,3.0,,,,,,,,
837,Dundalk,Premier Division,1.0,Republic of Ireland,60,64,60,59,Town Park,2,9.0,,1100000.0,25.36,25.44,199010.0,238061.0,200134.0,200134.0,238061.0,200845.0,238061.0,238061.0,Pressure On Heavy Touch,51.0,71.0,,,,,,Balanced,Balanced,71.0,5.0,3.0,3.0,,,,,,,,
1596,GIF Sundsvall,Allsvenskan,1.0,Sweden,60,62,59,62,Town Park,1,2.0,,4500000.0,26.45,24.0,190539.0,226521.0,226521.0,226521.0,234296.0,190539.0,226521.0,226521.0,Balanced,41.0,51.0,,,,,,Slow Build Up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
2055,Sangju Sangmu,K League 1,1.0,Korea Republic,60,59,59,60,Estadio de las Artes (Generic Stadium NG),1,3.0,,16600000.0,25.27,24.28,228007.0,211927.0,211927.0,211927.0,211927.0,245400.0,211927.0,211927.0,Balanced,51.0,41.0,,,,,,Fast Build Up,Forward Runs,41.0,4.0,3.0,3.0,,,,,,,,
112072,Mjällby,Allsvenskan,1.0,Sweden,60,61,60,61,Court Lane,1,2.0,,2600000.0,25.27,23.67,199080.0,199080.0,199080.0,199080.0,199080.0,199080.0,199080.0,199080.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
112378,Dalian Professional,Super League,1.0,China PR,60,59,58,59,Stadion Olympik,1,5.0,,2800000.0,29.45,27.5,182474.0,181964.0,181964.0,181964.0,181964.0,222192.0,222190.0,222190.0,Press After Possession Loss,61.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
113298,Goa,Super League,1.0,India,60,66,60,60,O Dromo,3,7.0,,2500000.0,27.91,24.61,248298.0,248298.0,189958.0,248298.0,248298.0,201403.0,248298.0,248298.0,Pressure On Heavy Touch,61.0,51.0,,,,,,Slow Build Up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
114628,Meizhou Hakka,Super League,1.0,China PR,60,61,59,63,Stadion Olympik,1,1.0,,6400000.0,29.0,27.39,222175.0,221888.0,221888.0,221888.0,221888.0,269517.0,221888.0,221888.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
305,Bohemians,Premier Division,1.0,Republic of Ireland,59,58,60,57,Town Park,1,7.0,,985000.0,25.0,23.05,202881.0,227288.0,227288.0,227288.0,227288.0,227288.0,219925.0,227288.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
